magnet_depth,ratio,irms,degel,degmech,angle,x,y,magarea,torque_airgap,flux_a,flux_b,flux_c
0.1,0.7286666666666666,16.970562748477143,0,58.5,0,0.1,0.7286666666666666,2.525553490137797e-06,0.04696231927720025,0.001089470864006644,-0.0004287977714815589,-0.000660747940209726
0.1,0.7286666666666666,16.970562748477143,0,60.75,0,0.1,0.7286666666666666,2.525553490137797e-06,0.01976773520463714,0.001101662349769889,-0.0004507335753359139,-0.0006507827856813623
0.1,0.7286666666666666,16.970562748477143,0,63.0,0,0.1,0.7286666666666666,2.525553490137797e-06,0.004262045405944792,0.001109958726451239,-0.0004796612398963188,-0.0006299751427855357
0.1,0.7286666666666666,16.970562748477143,0,65.25,0,0.1,0.7286666666666666,2.525553490137797e-06,0.005435943813250291,0.00111629499082153,-0.0005177362312895091,-0.0005981790846707186
0.1,0.7286666666666666,16.970562748477143,0,67.5,0,0.1,0.7286666666666666,2.525553490137797e-06,1.3771302501146e-05,0.001118815669415402,-0.0005590009145967685,-0.0005594291190759991
0.1,0.5326666666666666,0.0,0,22.5,0,0.1,0.5326666666666666,2.526288438376936e-06,-2.931996522039721e-08,-0.0003482708383832066,0.0001737964870203244,0.0001739741408575065
0.1,0.5326666666666666,0.0,0,24.75,0,0.1,0.5326666666666666,2.526288438376936e-06,-0.003929800130392158,-0.0003427914298076259,0.0002117182610567848,0.0001306350323189037
0.1,0.5326666666666666,0.0,0,27.0,0,0.1,0.5326666666666666,2.526288438376936e-06,-0.008409207174858397,-0.0003257385974846859,0.0002459869748622429,7.95079793669086e-05
0.1,0.5326666666666666,0.0,0,29.25,0,0.1,0.5326666666666666,2.526288438376936e-06,-0.004226369946790327,-0.0002999887806746854,0.0002790349611788477,2.091299317580427e-05
0.1,0.5326666666666666,0.0,0,31.5,0,0.1,0.5326666666666666,2.526288438376936e-06,0.007067893903838676,-0.0002680855919613048,0.0003094403180812259,-4.124741569702501e-05
0.1,0.5326666666666666,0.0,0,33.75,0,0.1,0.5326666666666666,2.526288438376936e-06,0.007554851592339588,-0.0002348035672626384,0.0003325139828759742,-9.73861033543054e-05
0.1,0.5326666666666666,0.0,0,36.0,0,0.1,0.5326666666666666,2.526288438376936e-06,0.00202086491697302,-0.0001996021145320614,0.000345932474809,-0.0001458512057027945
0.1,0.5326666666666666,0.0,0,38.25,0,0.1,0.5326666666666666,2.526288438376936e-06,-0.0007167307197766763,-0.0001601224794934243,0.0003477221606269664,-0.000187101704825982
0.1,0.5326666666666666,0.0,0,40.5,0,0.1,0.5326666666666666,2.526288438376936e-06,-0.005919587918586836,-0.0001143463303285724,0.0003383189082349888,-0.0002235844513328394
0.1,0.5326666666666666,0.0,0,42.75,0,0.1,0.5326666666666666,2.526288438376936e-06,-0.008335736231184963,-6.069146927361348e-05,0.0003181123545787857,-0.0002572502813096149
0.1,0.5326666666666666,0.0,0,45.0,0,0.1,0.5326666666666666,2.526288438376936e-06,1.027526279115908e-05,9.34174355469178e-09,0.0002898952194058154,-0.000289907283239575
0.1,0.5326666666666666,0.0,0,47.25,0,0.1,0.5326666666666666,2.526288438376936e-06,0.008347454441594732,6.069475773094984e-05,0.0002572411934829399,-0.0003181117536223353
0.1,0.5326666666666666,0.0,0,49.5,0,0.1,0.5326666666666666,2.526288438376936e-06,0.005909441888626596,0.0001143435524410376,0.0002235826915734859,-0.0003383183157951224
0.1,0.5326666666666666,0.0,0,51.75,0,0.1,0.5326666666666666,2.526288438376936e-06,0.0007214294616235409,0.0001601291994556105,0.0001870980807899483,-0.0003477283176582871
0.1,0.5326666666666666,0.0,0,54.0,0,0.1,0.5326666666666666,2.526288438376936e-06,-0.00200565155602133,0.0001996176782384459,0.0001458582921870608,-0.00034595844346091
0.1,0.5326666666666666,0.0,0,56.25,0,0.1,0.5326666666666666,2.526288438376936e-06,-0.007544922997600982,0.000234824963491336,9.740307589391884e-05,-0.0003325565303708418
