magnet_depth,ratio,irms,degel,degmech,angle,x,y,magarea,torque_airgap,flux_a,flux_b,flux_c
0.42666666666666675,0.8593333333333333,16.970562748477143,90.0,22.5,0,0.42666666666666675,0.8593333333333333,1.065149238662893e-05,-0.1716609103009221,-0.0002766759462897916,-0.0004737593817426635,0.0007498830981684112
0.42666666666666675,0.8593333333333333,16.970562748477143,99.0,24.75,0,0.42666666666666675,0.8593333333333333,1.065149238662893e-05,-0.1294882890246097,-0.0003840971906256324,-0.0003596872602388766,0.0007433097791053507
0.42666666666666675,0.8593333333333333,16.970562748477143,108.0,27.0,0,0.42666666666666675,0.8593333333333333,1.065149238662893e-05,-0.09090497186365636,-0.0004819060335132527,-0.0002453529148623923,0.0007271527839062474
0.42666666666666675,0.8593333333333333,16.970562748477143,117.0,29.25,0,0.42666666666666675,0.8593333333333333,1.065149238662893e-05,-0.07670765834276469,-0.0005645246762415403,-0.0001358523755203435,0.0007005904260503047
0.42666666666666675,0.8593333333333333,16.970562748477143,126.0,31.5,0,0.42666666666666675,0.8593333333333333,1.065149238662893e-05,-0.08415629423863627,-0.0006339981971248984,-2.801324542101516e-05,0.0006623340362429986
0.42666666666666675,0.8593333333333333,16.970562748477143,135.0,33.75,0,0.42666666666666675,0.8593333333333333,1.065149238662893e-05,-0.1101093650053714,-0.000697556719768134,8.575737971090768e-05,0.0006121705854459233
0.42666666666666675,0.8593333333333333,16.970562748477143,144.0,36.0,0,0.42666666666666675,0.8593333333333333,1.065149238662893e-05,-0.1546715836101831,-0.0007406705704994581,0.0002014562704666407,0.0005397281328274352
0.42666666666666675,0.8593333333333333,16.970562748477143,153.0,38.25,0,0.42666666666666675,0.8593333333333333,1.065149238662893e-05,-0.1631728408003259,-0.0007486849183511146,0.0003126390654913932,0.0004366744905429596
0.42666666666666675,0.8593333333333333,16.970562748477143,162.0,40.5,0,0.42666666666666675,0.8593333333333333,1.065149238662893e-05,-0.1137126271659349,-0.0007383887958703184,0.0004176422517180641,0.0003211893843738573
0.42666666666666675,0.8593333333333333,16.970562748477143,171.0,42.75,0,0.42666666666666675,0.8593333333333333,1.065149238662893e-05,-0.0841900794977025,-0.0007190774809366893,0.0005108871573178441,0.0002082511898057359
0.42666666666666675,0.8593333333333333,16.970562748477143,180.0,45.0,0,0.42666666666666675,0.8593333333333333,1.065149238662893e-05,-0.0768279803597739,-0.0006885179575683768,0.000588259941782554,0.0001000762018588107
0.42666666666666675,0.8593333333333333,16.970562748477143,189.0,47.25,0,0.42666666666666675,0.8593333333333333,1.065149238662893e-05,-0.09102031578262536,-0.0006466012575931033,0.0006559211056940861,-9.565857554448424e-06
0.42666666666666675,0.8593333333333333,16.970562748477143,198.0,49.5,0,0.42666666666666675,0.8593333333333333,1.065149238662893e-05,-0.1230195525374448,-0.0005907157962412895,0.0007153708635994633,-0.0001249693433740735
0.42666666666666675,0.8593333333333333,16.970562748477143,207.0,51.75,0,0.42666666666666675,0.8593333333333333,1.065149238662893e-05,-0.1678467987995957,-0.0005080413059507118,0.000747147894415776,-0.0002395796436542093
0.42666666666666675,0.8593333333333333,16.970562748477143,216.0,54.0,0,0.42666666666666675,0.8593333333333333,1.065149238662893e-05,-0.1472297174993708,-0.0003979529152694177,0.0007464569614092177,-0.0003490208482959781
0.42666666666666675,0.8593333333333333,16.970562748477143,225.0,56.25,0,0.42666666666666675,0.8593333333333333,1.065149238662893e-05,-0.1006777675368,-0.0002825829697948716,0.0007332010154572089,-0.0004508537629609476
0.42666666666666675,0.8593333333333333,16.970562748477143,234.0,58.5,0,0.42666666666666675,0.8593333333333333,1.065149238662893e-05,-0.0792153597405718,-0.0001713291538546828,0.0007104264899823979,-0.0005389793455431584
0.42666666666666675,0.8593333333333333,16.970562748477143,243.0,60.75,0,0.42666666666666675,0.8593333333333333,1.065149238662893e-05,-0.07918316742592052,-6.402028140687884e-05,0.0006760247831077303,-0.0006117253592010936
0.42666666666666675,0.8593333333333333,16.970562748477143,252.0,63.0,0,0.42666666666666675,0.8593333333333333,1.065149238662893e-05,-0.09942386641117391,4.76549272286166e-05,0.0006304401996837941,-0.0006777804470356363
0.42666666666666675,0.8593333333333333,16.970562748477143,261.0,65.25,0,0.42666666666666675,0.8593333333333333,1.065149238662893e-05,-0.138393749269558,0.0001636108541648402,0.0005671134202456437,-0.0007303129222005409
0.42666666666666675,0.8593333333333333,16.970562748477143,270.0,67.5,0,0.42666666666666675,0.8593333333333333,1.065149238662893e-05,-0.1714122341860276,0.0002764932938275515,0.0004737022088676117,-0.0007496427539315063
0.42666666666666675,0.99,16.970562748477143,90.0,22.5,0,0.42666666666666675,0.99,1.065136767618305e-05,-0.02776626907357918,-7.666513428346746e-05,-0.0006754924548614323,0.0007520590488392944
0.42666666666666675,0.99,16.970562748477143,99.0,24.75,0,0.42666666666666675,0.99,1.065136767618305e-05,-0.01884127656699119,-0.0001974954933026103,-0.0006000285871076441,0.0007975601104217914
0.42666666666666675,0.99,16.970562748477143,108.0,27.0,0,0.42666666666666675,0.99,1.065136767618305e-05,-0.01497833969386712,-0.0003080820684587376,-0.0005171761232178093,0.000825383688571471
0.42666666666666675,0.99,16.970562748477143,117.0,29.25,0,0.42666666666666675,0.99,1.065136767618305e-05,-0.01810566781602829,-0.0004185715169935028,-0.0004175581630489357,0.00083631312608723
0.42666666666666675,0.99,16.970562748477143,126.0,31.5,0,0.42666666666666675,0.99,1.065136767618305e-05,-0.02669348884510692,-0.0005346838606747033,-0.0002913485830627713,0.0008262701206421162
0.42666666666666675,0.99,16.970562748477143,135.0,33.75,0,0.42666666666666675,0.99,1.065136767618305e-05,-0.03726723910161458,-0.0006335916442451696,-0.0001531513165347476,0.0007870161055049232
0.42666666666666675,0.99,16.970562748477143,144.0,36.0,0,0.42666666666666675,0.99,1.065136767618305e-05,-0.03463200725826323,-0.0007090929889814416,-1.299092184342315e-05,0.0007222963884970726
0.42666666666666675,0.99,16.970562748477143,153.0,38.25,0,0.42666666666666675,0.99,1.065136767618305e-05,-0.02381180378260042,-0.0007693170142412692,0.0001190538904911973,0.0006503322380943254
0.42666666666666675,0.99,16.970562748477143,162.0,40.5,0,0.42666666666666675,0.99,1.065136767618305e-05,-0.01628320763725939,-0.0008082510400655071,0.0002351129091053553,0.0005730973993587718
0.42666666666666675,0.99,16.970562748477143,171.0,42.75,0,0.42666666666666675,0.99,1.065136767618305e-05,-0.01495205881812058,-0.0008309389544891273,0.0003443585559986247,0.0004864810486082854
0.42666666666666675,0.99,16.970562748477143,180.0,45.0,0,0.42666666666666675,0.99,1.065136767618305e-05,-0.02008832114952342,-0.0008355581320027431,0.0004576238632861175,0.000377792451362632
0.42666666666666675,0.99,16.970562748477143,189.0,47.25,0,0.42666666666666675,0.99,1.065136767618305e-05,-0.03017734867585289,-0.0008172104111095677,0.0005709892606379994,0.0002460389405704514
0.42666666666666675,0.99,16.970562748477143,198.0,49.5,0,0.42666666666666675,0.99,1.065136767618305e-05,-0.03856509661669944,-0.0007676048516134777,0.0006611310035342909,0.0001062829048874909
0.42666666666666675,0.99,16.970562748477143,207.0,51.75,0,0.42666666666666675,0.99,1.065136767618305e-05,-0.03147312024983456,-0.0006992234391552364,0.0007316269072180488,-3.24884369995243e-05
0.42666666666666675,0.99,16.970562748477143,216.0,54.0,0,0.42666666666666675,0.99,1.065136767618305e-05,-0.02139028296126934,-0.0006254874430142932,0.0007845597868441021,-0.0001590162600312479
0.42666666666666675,0.99,16.970562748477143,225.0,56.25,0,0.42666666666666675,0.99,1.065136767618305e-05,-0.01549501743999792,-0.0005456193233768368,0.0008176903203123702,-0.0002719193213592021
0.42666666666666675,0.99,16.970562748477143,234.0,58.5,0,0.42666666666666675,0.99,1.065136767618305e-05,-0.01639150092426747,-0.0004534727645060832,0.0008346569389847097,-0.0003809841361207459
0.42666666666666675,0.99,16.970562748477143,243.0,60.75,0,0.42666666666666675,0.99,1.065136767618305e-05,-0.02327645818744578,-0.0003351112637351947,0.0008322703130568677,-0.0004969208072953742
0.42666666666666675,0.99,16.970562748477143,252.0,63.0,0,0.42666666666666675,0.99,1.065136767618305e-05,-0.03428793332051664,-0.0001996018814719594,0.0008038852410926354,-0.0006040147357689259
0.42666666666666675,0.99,16.970562748477143,261.0,65.25,0,0.42666666666666675,0.99,1.065136767618305e-05,-0.03750005237060242,-5.911364567592324e-05,0.0007452199911409771,-0.0006858650165031606
0.42666666666666675,0.99,16.970562748477143,270.0,67.5,0,0.42666666666666675,0.99,1.065136767618305e-05,-0.02718679293112272,7.710776564728019e-05,0.0006748936880554583,-0.0007519054914601456
0.42666666666666675,0.9246666666666665,16.970562748477143,90.0,22.5,0,0.42666666666666675,0.9246666666666665,1.065182477071883e-05,-0.07291245346836032,-0.0001484203153945191,-0.0005531761873621847,0.0007014150916925608
0.42666666666666675,0.9246666666666665,16.970562748477143,99.0,24.75,0,0.42666666666666675,0.9246666666666665,1.065182477071883e-05,-0.06025576611826768,-0.0002679727295208736,-0.0004677628479941771,0.0007356722861233774
0.42666666666666675,0.9246666666666665,16.970562748477143,108.0,27.0,0,0.42666666666666675,0.9246666666666665,1.065182477071883e-05,-0.05002976786751995,-0.0003787966261396484,-0.0003775980399974051,0.0007565105209840992
0.42666666666666675,0.9246666666666665,16.970562748477143,117.0,29.25,0,0.42666666666666675,0.9246666666666665,1.065182477071883e-05,-0.04720001005694097,-0.0004751639385088454,-0.0002825020618816398,0.00075788923343753
0.42666666666666675,0.9246666666666665,16.970562748477143,126.0,31.5,0,0.42666666666666675,0.9246666666666665,1.065182477071883e-05,-0.05402895259186213,-0.0005574578622521604,-0.0001767637647131732,0.0007344922909652221
0.42666666666666675,0.9246666666666665,16.970562748477143,135.0,33.75,0,0.42666666666666675,0.9246666666666665,1.065182477071883e-05,-0.06646504500410108,-0.0006262464113361531,-5.770854739235945e-05,0.0006842219287512402
0.42666666666666675,0.9246666666666665,16.970562748477143,144.0,36.0,0,0.42666666666666675,0.9246666666666665,1.065182477071883e-05,-0.07760470899632768,-0.0006750727169467129,6.584644784412144e-05,0.0006094302876038282
0.42666666666666675,0.9246666666666665,16.970562748477143,153.0,38.25,0,0.42666666666666675,0.9246666666666665,1.065182477071883e-05,-0.06879372316983168,-0.0007135778510199643,0.0001884166418502445,0.0005253061221292463
0.42666666666666675,0.9246666666666665,16.970562748477143,162.0,40.5,0,0.42666666666666675,0.9246666666666665,1.065182477071883e-05,-0.05656624741980287,-0.0007440634545934477,0.0003057319992440484,0.0004383180275014409
0.42666666666666675,0.9246666666666665,16.970562748477143,171.0,42.75,0,0.42666666666666675,0.9246666666666665,1.065182477071883e-05,-0.04794220185947623,-0.0007589632750879212,0.0004121778629390848,0.0003466054000197972
0.42666666666666675,0.9246666666666665,16.970562748477143,180.0,45.0,0,0.42666666666666675,0.9246666666666665,1.065182477071883e-05,-0.0487104242174328,-0.0007525214532252241,0.0005034953672277726,0.0002487609549726388
0.42666666666666675,0.9246666666666665,16.970562748477143,189.0,47.25,0,0.42666666666666675,0.9246666666666665,1.065182477071883e-05,-0.05770807286082819,-0.0007201620571747106,0.0005817712174460949,0.0001380883029625037
0.42666666666666675,0.9246666666666665,16.970562748477143,198.0,49.5,0,0.42666666666666675,0.9246666666666665,1.065182477071883e-05,-0.07134739726185169,-0.0006611190573488732,0.000644394853474229,1.645106233094948e-05
0.42666666666666675,0.9246666666666665,16.970562748477143,207.0,51.75,0,0.42666666666666675,0.9246666666666665,1.065182477071883e-05,-0.07633046752115308,-0.000580933685775133,0.0006880755501912283,-0.0001073608637318141
0.42666666666666675,0.9246666666666665,16.970562748477143,216.0,54.0,0,0.42666666666666675,0.9246666666666665,1.065182477071883e-05,-0.06438719536653852,-0.0004963758981712489,0.0007249773005920823,-0.0002287376507108048
0.42666666666666675,0.9246666666666665,16.970562748477143,225.0,56.25,0,0.42666666666666675,0.9246666666666665,1.065182477071883e-05,-0.05300113214558371,-0.0004077765697701625,0.0007510747347036519,-0.0003432554431576381
0.42666666666666675,0.9246666666666665,16.970562748477143,234.0,58.5,0,0.42666666666666675,0.9246666666666665,1.065182477071883e-05,-0.04687211615013566,-0.0003145846877099992,0.0007596148405278498,-0.0004448495463716117
0.42666666666666675,0.9246666666666665,16.970562748477143,243.0,60.75,0,0.42666666666666675,0.9246666666666665,1.065182477071883e-05,-0.05100401344060285,-0.000213247330141536,0.0007449766559931885,-0.000531483734364891
0.42666666666666675,0.9246666666666665,16.970562748477143,252.0,63.0,0,0.42666666666666675,0.9246666666666665,1.065182477071883e-05,-0.0618265881494037,-9.801112238067616e-05,0.0007037147081459091,-0.0006054347462833734
0.42666666666666675,0.9246666666666665,16.970562748477143,261.0,65.25,0,0.42666666666666675,0.9246666666666665,1.065182477071883e-05,-0.07554791821017366,2.500576643719033e-05,0.0006363237907007753,-0.0006611022789346909
0.42666666666666675,0.9246666666666665,16.970562748477143,270.0,67.5,0,0.42666666666666675,0.9246666666666665,1.065182477071883e-05,-0.07299238745945086,0.000148360969827026,0.0005532983010251162,-0.0007014777668903256
0.7533333333333334,0.07533333333333332,16.970562748477143,90.0,22.5,0,0.7533333333333334,0.07533333333333332,1.860985178844831e-05,-0.8779131095969278,-0.001909308342870038,0.000347777926778366,0.001563534204995035
0.7533333333333334,0.07533333333333332,16.970562748477143,99.0,24.75,0,0.7533333333333334,0.07533333333333332,1.860985178844831e-05,-0.7978972680058949,-0.002033808041590983,0.0006992626903472623,0.001336688244940794
0.7533333333333334,0.07533333333333332,16.970562748477143,108.0,27.0,0,0.7533333333333334,0.07533333333333332,1.860985178844831e-05,-0.6158113591206712,-0.00211281295857969,0.001027598055894781,0.00108726342527902
0.7533333333333334,0.07533333333333332,16.970562748477143,117.0,29.25,0,0.7533333333333334,0.07533333333333332,1.860985178844831e-05,-0.6394362926926112,-0.002119543059387267,0.001303656235922337,0.0008168667122658842
0.7533333333333334,0.07533333333333332,16.970562748477143,126.0,31.5,0,0.7533333333333334,0.07533333333333332,1.860985178844831e-05,-0.881283294858483,-0.002048800746482183,0.001518185159142617,0.0005298780797937797
0.7533333333333334,0.07533333333333332,16.970562748477143,135.0,33.75,0,0.7533333333333334,0.07533333333333332,1.860985178844831e-05,-0.9264948562992351,-0.001906045510142353,0.001685772986368652,0.0002185912343371373
0.7533333333333334,0.07533333333333332,16.970562748477143,144.0,36.0,0,0.7533333333333334,0.07533333333333332,1.860985178844831e-05,-0.8889951216601573,-0.001709321821560137,0.001823107281480042,-0.0001156124712392482
0.7533333333333334,0.07533333333333332,16.970562748477143,153.0,38.25,0,0.7533333333333334,0.07533333333333332,1.860985178844831e-05,-0.8653925935249387,-0.001488995268467363,0.001952215858161449,-0.0004651289354955484
0.7533333333333334,0.07533333333333332,16.970562748477143,162.0,40.5,0,0.7533333333333334,0.07533333333333332,1.860985178844831e-05,-0.7373289450700218,-0.001256612929922968,0.002067564751983932,-0.0008130132473194613
0.7533333333333334,0.07533333333333332,16.970562748477143,171.0,42.75,0,0.7533333333333334,0.07533333333333332,1.860985178844831e-05,-0.5842734384397585,-0.0009986235930976,0.002122802064401768,-0.001125895079373294
0.7533333333333334,0.07533333333333332,16.970562748477143,180.0,45.0,0,0.7533333333333334,0.07533333333333332,1.860985178844831e-05,-0.7199767429035989,-0.0007231547427341022,0.002104385798502115,-0.001381526024248815
0.7533333333333334,0.07533333333333332,16.970562748477143,189.0,47.25,0,0.7533333333333334,0.07533333333333332,1.860985178844831e-05,-0.9215132091995248,-0.0004287986106278625,0.002008091383829045,-0.001578010439023319
0.7533333333333334,0.07533333333333332,16.970562748477143,198.0,49.5,0,0.7533333333333334,0.07533333333333332,1.860985178844831e-05,-0.911876546536345,-0.0001091036525563001,0.00184500415792181,-0.001734001872423467
0.7533333333333334,0.07533333333333332,16.970562748477143,207.0,51.75,0,0.7533333333333334,0.07533333333333332,1.860985178844831e-05,-0.8843517137322919,0.0002312127264726576,0.001637069424769395,-0.001866337724594201
0.7533333333333334,0.07533333333333332,16.970562748477143,216.0,54.0,0,0.7533333333333334,0.07533333333333332,1.860985178844831e-05,-0.8407558019951528,0.0005829680500647442,0.001413570474535963,-0.001994497533029114
0.7533333333333334,0.07533333333333332,16.970562748477143,225.0,56.25,0,0.7533333333333334,0.07533333333333332,1.860985178844831e-05,-0.6721461261436017,0.0009231689133392979,0.00117337363031062,-0.002094441264629365
0.7533333333333334,0.07533333333333332,16.970562748477143,234.0,58.5,0,0.7533333333333334,0.07533333333333332,1.860985178844831e-05,-0.5903271575361594,0.001218480322072829,0.0009085287361202978,-0.002125622135811264
0.7533333333333334,0.07533333333333332,16.970562748477143,243.0,60.75,0,0.7533333333333334,0.07533333333333332,1.860985178844831e-05,-0.8095979018563105,0.001453271923329571,0.0006277314558484241,-0.002081310576304015
0.7533333333333334,0.07533333333333332,16.970562748477143,252.0,63.0,0,0.7533333333333334,0.07533333333333332,1.860985178844831e-05,-0.9337484447009777,0.001634269546307394,0.0003251394608942956,-0.001961026470757729
0.7533333333333334,0.07533333333333332,16.970562748477143,261.0,65.25,0,0.7533333333333334,0.07533333333333332,1.860985178844831e-05,-0.8974280319729405,0.00177974440347677,-2.249796036234677e-06,-0.001779455092386159
0.7533333333333334,0.07533333333333332,16.970562748477143,270.0,67.5,0,0.7533333333333334,0.07533333333333332,1.860985178844831e-05,-0.8777807392966152,0.001909564579352677,-0.0003477110635930092,-0.001563857821586732
0.7533333333333334,0.01,16.970562748477143,90.0,22.5,0,0.7533333333333334,0.01,1.860971108738935e-05,-0.8634351520763188,-0.001893413870400454,0.0003452315770760286,0.00155005547390097
0.7533333333333334,0.01,16.970562748477143,99.0,24.75,0,0.7533333333333334,0.01,1.860971108738935e-05,-0.7934675235705235,-0.002015203508239733,0.0006908154155794294,0.001326353932227004
0.7533333333333334,0.01,16.970562748477143,108.0,27.0,0,0.7533333333333334,0.01,1.860971108738935e-05,-0.6232255484525783,-0.002096759123855272,0.001018078236891364,0.001080588550216485
0.7533333333333334,0.01,16.970562748477143,117.0,29.25,0,0.7533333333333334,0.01,1.860971108738935e-05,-0.639791252402799,-0.002105729922488889,0.001294150679890251,0.0008124336528188606
0.7533333333333334,0.01,16.970562748477143,126.0,31.5,0,0.7533333333333334,0.01,1.860971108738935e-05,-0.8727445668629081,-0.002035767077123887,0.001507801916214644,0.0005270665660363907
0.7533333333333334,0.01,16.970562748477143,135.0,33.75,0,0.7533333333333334,0.01,1.860971108738935e-05,-0.9110143838892474,-0.001891072447355792,0.001672586132901947,0.0002167277431924094
0.7533333333333334,0.01,16.970562748477143,144.0,36.0,0,0.7533333333333334,0.01,1.860971108738935e-05,-0.8780968619770073,-0.001694010719299038,0.001808063225012583,-0.0001158938675760286
0.7533333333333334,0.01,16.970562748477143,153.0,38.25,0,0.7533333333333334,0.01,1.860971108738935e-05,-0.8491381217077094,-0.001476179464399639,0.001935200242178207,-0.0004609037488026649
0.7533333333333334,0.01,16.970562748477143,162.0,40.5,0,0.7533333333333334,0.01,1.860971108738935e-05,-0.745549729212656,-0.00124775607820074,0.002049447502433149,-0.0008036739953798501
0.7533333333333334,0.01,16.970562748477143,171.0,42.75,0,0.7533333333333334,0.01,1.860971108738935e-05,-0.585822495351702,-0.0009926761833635484,0.002108173394867215,-0.001117176017319801
0.7533333333333334,0.01,16.970562748477143,180.0,45.0,0,0.7533333333333334,0.01,1.860971108738935e-05,-0.7161175156284137,-0.0007193581616080989,0.002091227590248376,-0.001372084794421009
0.7533333333333334,0.01,16.970562748477143,189.0,47.25,0,0.7533333333333334,0.01,1.860971108738935e-05,-0.9143856843430123,-0.0004265670940704381,0.001995503904887591,-0.001567530137593736
0.7533333333333334,0.01,16.970562748477143,198.0,49.5,0,0.7533333333333334,0.01,1.860971108738935e-05,-0.8952112291515096,-0.0001076043040955439,0.00182967903084237,-0.001720130085376158
0.7533333333333334,0.01,16.970562748477143,207.0,51.75,0,0.7533333333333334,0.01,1.860971108738935e-05,-0.8722768098842781,0.0002302182043000419,0.001622918039895399,-0.001851170975589036
0.7533333333333334,0.01,16.970562748477143,216.0,54.0,0,0.7533333333333334,0.01,1.860971108738935e-05,-0.8271351825982918,0.0005764304675769382,0.001402140240292118,-0.001976540085677836
0.7533333333333334,0.01,16.970562748477143,225.0,56.25,0,0.7533333333333334,0.01,1.860971108738935e-05,-0.6847007348347859,0.000913267760367954,0.001166019935604694,-0.002077196865762463
0.7533333333333334,0.01,16.970562748477143,234.0,58.5,0,0.7533333333333334,0.01,1.860971108738935e-05,-0.5912687693593737,0.001209351340702465,0.0009035668997269043,-0.002111494533271782
0.7533333333333334,0.01,16.970562748477143,243.0,60.75,0,0.7533333333333334,0.01,1.860971108738935e-05,-0.8013920052565519,0.001443156230672775,0.0006245482215343806,-0.002068017006735022
0.7533333333333334,0.01,16.970562748477143,252.0,63.0,0,0.7533333333333334,0.01,1.860971108738935e-05,-0.923363860712444,0.001622259416273396,0.0003232405286038504,-0.001947090151147655
0.7533333333333334,0.01,16.970562748477143,261.0,65.25,0,0.7533333333333334,0.01,1.860971108738935e-05,-0.8841757402495212,0.001764854923472639,-3.255464679579364e-06,-0.001763454344513672
0.7533333333333334,0.01,16.970562748477143,270.0,67.5,0,0.7533333333333334,0.01,1.860971108738935e-05,-0.8634667421672306,0.001893427888338657,-0.0003452802575537641,-0.001550020718466091
0.7533333333333334,0.14066666666666666,16.970562748477143,90.0,22.5,0,0.7533333333333334,0.14066666666666666,1.860982811905804e-05,-0.8638443021863921,-0.001898860170401023,0.0003501964636791306,0.001550640028098622
0.7533333333333334,0.14066666666666666,16.970562748477143,99.0,24.75,0,0.7533333333333334,0.14066666666666666,1.860982811905804e-05,-0.7159874713525171,-0.002015977929964292,0.0006907425568317358,0.001327207915930897
0.7533333333333334,0.14066666666666666,16.970562748477143,108.0,27.0,0,0.7533333333333334,0.14066666666666666,1.860982811905804e-05,-0.6017628344881969,-0.002081676408220565,0.0009983198096029738,0.001084927334308909
0.7533333333333334,0.14066666666666666,16.970562748477143,117.0,29.25,0,0.7533333333333334,0.14066666666666666,1.860982811905804e-05,-0.6734973130204392,-0.002081485603472168,0.001267189964934852,0.0008149187240065471
0.7533333333333334,0.14066666666666666,16.970562748477143,126.0,31.5,0,0.7533333333333334,0.14066666666666666,1.860982811905804e-05,-0.8592044732219685,-0.002008566393653277,0.001484035904450834,0.0005239508527798203
0.7533333333333334,0.14066666666666666,16.970562748477143,135.0,33.75,0,0.7533333333333334,0.14066666666666666,1.860982811905804e-05,-0.932024019344736,-0.001873389970893417,0.001658996828156136,0.0002128745148368155
0.7533333333333334,0.14066666666666666,16.970562748477143,144.0,36.0,0,0.7533333333333334,0.14066666666666666,1.860982811905804e-05,-0.9044193204066614,-0.001692418319242442,0.001809621568612656,-0.0001190151327361257
0.7533333333333334,0.14066666666666666,16.970562748477143,153.0,38.25,0,0.7533333333333334,0.14066666666666666,1.860982811905804e-05,-0.8282221987255011,-0.001476653166295075,0.001940544734715684,-0.0004657816812249507
0.7533333333333334,0.14066666666666666,16.970562748477143,162.0,40.5,0,0.7533333333333334,0.14066666666666666,1.860982811905804e-05,-0.6608344667554035,-0.001249967468857057,0.002045449127807545,-0.0007973025781861394
0.7533333333333334,0.14066666666666666,16.970562748477143,171.0,42.75,0,0.7533333333333334,0.14066666666666666,1.860982811905804e-05,-0.60306724621707,-0.000997266379065713,0.002088544144089647,-0.001092511265682011
0.7533333333333334,0.14066666666666666,16.970562748477143,180.0,45.0,0,0.7533333333333334,0.14066666666666666,1.860982811905804e-05,-0.7355466758056692,-0.0007199288755527435,0.002065460036048267,-0.001345708275106987
0.7533333333333334,0.14066666666666666,16.970562748477143,189.0,47.25,0,0.7533333333333334,0.14066666666666666,1.860982811905804e-05,-0.8993247003907943,-0.0004224625890425167,0.001969032911212073,-0.001545556660773969
0.7533333333333334,0.14066666666666666,16.970562748477143,198.0,49.5,0,0.7533333333333334,0.14066666666666666,1.860982811905804e-05,-0.9301735142711307,-0.000104205242842238,0.001817942183455603,-0.001711994951774052
0.7533333333333334,0.14066666666666666,16.970562748477143,207.0,51.75,0,0.7533333333333334,0.14066666666666666,1.860982811905804e-05,-0.8866359440099073,0.0002341553232467355,0.001622968305631352,-0.00185523223539459
0.7533333333333334,0.14066666666666666,16.970562748477143,216.0,54.0,0,0.7533333333333334,0.14066666666666666,1.860982811905804e-05,-0.7766072397072756,0.0005800125111037328,0.001402249534860828,-0.001980335008132337
0.7533333333333334,0.14066666666666666,16.970562748477143,225.0,56.25,0,0.7533333333333334,0.14066666666666666,1.860982811905804e-05,-0.6215304363300617,0.0008999933411446639,0.001169268618719044,-0.002067558849165147
0.7533333333333334,0.14066666666666666,16.970562748477143,234.0,58.5,0,0.7533333333333334,0.14066666666666666,1.860982811905804e-05,-0.6274384926991455,0.001182589917303281,0.0009072605547615177,-0.002088954409914382
0.7533333333333334,0.14066666666666666,16.970562748477143,243.0,60.75,0,0.7533333333333334,0.14066666666666666,1.860982811905804e-05,-0.8019157884155058,0.001418050248737538,0.0006228479616604954,-0.002041165637550023
0.7533333333333334,0.14066666666666666,16.970562748477143,252.0,63.0,0,0.7533333333333334,0.14066666666666666,1.860982811905804e-05,-0.9228259627675025,0.001603789806403579,0.0003187156776749217,-0.001923885504136301
0.7533333333333334,0.14066666666666666,16.970562748477143,261.0,65.25,0,0.7533333333333334,0.14066666666666666,1.860982811905804e-05,-0.9195496541282191,0.001762245471632874,-6.448157606967435e-06,-0.001757681539702562
0.7533333333333334,0.14066666666666666,16.970562748477143,270.0,67.5,0,0.7533333333333334,0.14066666666666666,1.860982811905804e-05,-0.8638582058636911,0.001898824347497611,-0.000350180808349176,-0.001550619055356966
0.7533333333333334,0.206,16.970562748477143,90.0,22.5,0,0.7533333333333334,0.206,1.861006508836484e-05,-0.8024380265007937,-0.001870003084746196,0.0003468984221201906,0.001524958413635784
0.7533333333333334,0.206,16.970562748477143,99.0,24.75,0,0.7533333333333334,0.206,1.861006508836484e-05,-0.6344779026052385,-0.001970554862590326,0.000661107052896295,0.001311010654095916
0.7533333333333334,0.206,16.970562748477143,108.0,27.0,0,0.7533333333333334,0.206,1.861006508836484e-05,-0.622895494132489,-0.002021983147367528,0.0009457511449887688,0.001077127795468603
0.7533333333333334,0.206,16.970562748477143,117.0,29.25,0,0.7533333333333334,0.206,1.861006508836484e-05,-0.72124973433276,-0.002010184860739851,0.001201463145618907,0.000808962530891149
0.7533333333333334,0.206,16.970562748477143,126.0,31.5,0,0.7533333333333334,0.206,1.861006508836484e-05,-0.8043531789812203,-0.001939567868256787,0.001424400239350913,0.000514802076522091
0.7533333333333334,0.206,16.970562748477143,135.0,33.75,0,0.7533333333333334,0.206,1.861006508836484e-05,-0.9062534985163504,-0.001816495743109562,0.001612331206836976,0.0002030169738960508
0.7533333333333334,0.206,16.970562748477143,144.0,36.0,0,0.7533333333333334,0.206,1.861006508836484e-05,-0.9026629755404041,-0.00165354591821326,0.001776735519829109,-0.0001248132079007329
0.7533333333333334,0.206,16.970562748477143,153.0,38.25,0,0.7533333333333334,0.206,1.861006508836484e-05,-0.7376740848368384,-0.001454249017309922,0.001908264376443689,-0.0004556994745230748
0.7533333333333334,0.206,16.970562748477143,162.0,40.5,0,0.7533333333333334,0.206,1.861006508836484e-05,-0.6097172200395087,-0.001235956617642911,0.001994580625865102,-0.0007598793005573743
0.7533333333333334,0.206,16.970562748477143,171.0,42.75,0,0.7533333333333334,0.206,1.861006508836484e-05,-0.6518797923044463,-0.0009905375590384133,0.00202554690195305,-0.001035562675070707
0.7533333333333334,0.206,16.970562748477143,180.0,45.0,0,0.7533333333333334,0.206,1.861006508836484e-05,-0.7464266521747813,-0.0007128260688450534,0.001993682560141714,-0.001280806852131554
