degmech,irms,degel,magnet_depth,ratio,halbach_side,i,angle,x,y,magarea,torque_airgap,flux_a,flux_b,flux_c
26.85968819599109,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.113833038156436,-0.002230755035095857,0.001724300697180361,0.0005086588419640848
27.06013363028953,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.1052777428458393,-0.002221212354898273,0.001746469972393404,0.000476767425573064
27.260579064587972,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.0964802350486017,-0.002211203853821644,0.001768291115177359,0.0004447632925125323
27.461024498886413,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.08758272972184761,-0.002200743203295866,0.001789767111500836,0.0004126567881297245
27.661469933184854,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.07872871338332366,-0.002189844993107688,0.001810904540078829,0.0003804550143206263
27.861915367483295,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.0700417684727982,-0.002178521842069151,0.001831707614525935,0.0003481656935174448
28.062360801781736,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.06162953299399413,-0.00216676820025232,0.001852171116453223,0.0003157902181093573
28.262806236080177,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.05357919824164324,-0.002154572665475515,0.001872285206788213,0.0002833299155834757
28.463251670378618,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.04596521125099835,-0.002141920361481431,0.001892037147449877,0.0002507857775053912
28.66369710467706,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.03881835620970739,-0.00212880666952295,0.001911415423887813,0.0002181657163083145
28.8641425389755,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.03213668155365328,-0.002115236499882712,0.001930410099053915,0.0001854835580255047
29.06458797327394,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.02588419282480444,-0.002101213045328953,0.001949004840452275,0.0001527561417549664
29.265033407572382,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.01998556383980565,-0.002086740244009585,0.001967182969336765,0.0001200005311358426
29.465478841870823,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.01435310891610006,-0.002071826712926316,0.001984927866129189,8.723877984343517e-05
29.665924276169264,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.008885524622526982,-0.00205647647533982,0.002002225753515898,5.448877093020997e-05
29.866369710467705,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.00348880451291754,-0.002040691523903195,0.002019067810602289,2.176299043083786e-05
30.066815144766146,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.001872018741467149,-0.002024463187701739,0.002035457679567672,-1.095328411097993e-05
30.267260579064587,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.007263161224065016,-0.00200778675194987,0.002051398242196506,-4.366859960359645e-05
30.467706013363028,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.01271312182279202,-0.001990655129674508,0.002066901365627845,-7.640462552890805e-05
30.66815144766147,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.01829693087178356,-0.001973071047354507,0.002081967730387728,-0.0001091587591614875
30.86859688195991,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.02410905457277282,-0.001955046417631437,0.002096593188189493,-0.0001419133840053926
31.06904231625835,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.03022914608854072,-0.001936596482838511,0.002110772767371251,-0.0001746507525862596
31.26948775055679,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.03673987949703561,-0.001917737535282159,0.002124501732697807,-0.0002073535550344059
31.469933184855233,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.04370035401076269,-0.001898488737595305,0.002137776455269533,-0.000240002092925338
31.670378619153674,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.05113724404603644,-0.001878861774484312,0.002150592319787405,-0.0002725815355003889
31.870824053452115,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.05904587959336315,-0.001858866142604457,0.0021629460683441,-0.0003050790073225572
32.071269487750556,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.06735850188403991,-0.001838514701165576,0.002174850969868391,-0.0003374921563313392
32.271714922049,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.07597043304707525,-0.001817818418091916,0.002186324437527334,-0.0003698244215573394
32.47216035634744,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.084767429117832,-0.001796787245147579,0.002197376358535074,-0.0004020735105888591
32.672605790645875,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.09363739780944237,-0.001775422345926963,0.002207996145906154,-0.0004342276596159518
32.87305122494432,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.1024638123626086,-0.001753720374420943,0.002218165352377401,-0.0004662727512211362
33.073496659242764,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.1111062446869189,-0.001731678102011895,0.00222787078239412,-0.0004981993030600118
33.2739420935412,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.1194101803561627,-0.001709290585967381,0.002237101910125694,-0.0005300016555378139
34.075723830734965,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.1455781328426358,-0.001616208626172587,0.002269139096765533,-0.0006558865930912879
33.87527839643653,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.1404857795296351,-0.001640013714045665,0.002261873771649319,-0.000624622769710173
34.47661469933185,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.1517018270187564,-0.001567538738643565,0.002282198873654251,-0.0007179951144527036
34.2761692650334,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,-0.149371324451468,-0.001592047909384022,0.002275910907326594,-0.0006870108208424497
