magnet_depth,ratio,angle,magangle,halbach_side,create_by_angle,irms,degel,degmech,ratio_inner,ratio_outer,x,y,magarea,torque_airgap,flux_a,flux_b,flux_c
3,0.1,-7.999999999999986,-3.0,B,True,16.970562748477143,198.0,49.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-3.0,6.880319606540077e-05,-0.9907797726012088,0.0002862895857439,0.0018277062933753,-0.0021129194063642
3,0.1,-7.999999999999986,-3.0,B,True,16.970562748477143,216.0,54.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-3.0,6.880319606540077e-05,-0.79281107458536,0.0009663560974493,0.0013449040757066,-0.0023079996665995
3,0.1,-7.999999999999986,-3.0,B,True,16.970562748477143,234.0,58.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-3.0,6.880319606540077e-05,-0.9430430218865568,0.0015259677213841,0.0006969792608353,-0.0022220484368099
3,0.1,-7.999999999999986,-3.0,B,True,16.970562748477143,252.0,63.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-3.0,6.880319606540077e-05,-0.9552526627379868,0.0019942104746769,-4.024974527825265e-05,-0.0019543824540383
3,0.1,-7.999999999999986,-3.0,B,True,16.970562748477143,270.0,67.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-3.0,6.880319606540077e-05,-0.874920628607604,0.0022701545354126,-0.0007513061882314,-0.0015219499149564
3,0.1,-7.999999999999986,21.0,B,True,16.970562748477143,90.0,22.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,21.0,6.880319606540077e-05,-0.8803697436158564,-0.0022968582592293,0.0007628982994626,0.0015376054036804
3,0.1,-7.999999999999986,21.0,B,True,16.970562748477143,108.0,27.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,21.0,6.880319606540077e-05,-0.8998019709399827,-0.0022969819066683,0.0013646983500099,0.0009344862542936
3,0.1,-7.999999999999986,21.0,B,True,16.970562748477143,126.0,31.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,21.0,6.880319606540077e-05,-0.9535918183147216,-0.0020798683245268,0.0018740334463979,0.0002061060329005
3,0.1,-7.999999999999986,21.0,B,True,16.970562748477143,144.0,36.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,21.0,6.880319606540077e-05,-1.007470387159591,-0.0016978622990145,0.0022297483655981,-0.0005342588064995
3,0.1,-7.999999999999986,21.0,B,True,16.970562748477143,162.0,40.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,21.0,6.880319606540077e-05,-0.8180833960160324,-0.0011554113709249,0.0023294392036776,-0.0011771707764608
3,0.1,-7.999999999999986,21.0,B,True,16.970562748477143,180.0,45.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,21.0,6.880319606540077e-05,-0.9614233530739816,-0.0004556608244693,0.0021661587711711,-0.0017110858639574
3,0.1,-7.999999999999986,21.0,B,True,16.970562748477143,198.0,49.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,21.0,6.880319606540077e-05,-1.016525437384828,0.0002939672066069,0.0018453127310919,-0.0021380877857928
3,0.1,-7.999999999999986,21.0,B,True,16.970562748477143,216.0,54.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,21.0,6.880319606540077e-05,-0.783101587843889,0.0009779949513636,0.001357922298086,-0.002332108193706
3,0.1,-7.999999999999986,21.0,B,True,16.970562748477143,234.0,58.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,21.0,6.880319606540077e-05,-0.952490943071408,0.0015415793359968,0.0006998116970436,-0.002240314093645
3,0.1,-7.999999999999986,21.0,B,True,16.970562748477143,252.0,63.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,21.0,6.880319606540077e-05,-0.9730910261230384,0.0020186574526359,-4.510456067406602e-05,-0.0019739801692522
3,0.1,-7.999999999999986,21.0,B,True,16.970562748477143,270.0,67.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,21.0,6.880319606540077e-05,-0.879529485320693,0.0022964265377399,-0.0007623714178232,-0.0015376871293752
3,0.1,-7.999999999999986,3.0,B,True,16.970562748477143,90.0,22.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,3.0,6.880319606540077e-05,-0.8742782679465142,-0.0022735089838907,0.0007528439352871,0.0015238241155827
3,0.1,-7.999999999999986,3.0,B,True,16.970562748477143,108.0,27.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,3.0,6.880319606540077e-05,-0.8969293035561944,-0.0022784914232514,0.00135032533471,0.000930027006846
3,0.1,-7.999999999999986,3.0,B,True,16.970562748477143,126.0,31.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,3.0,6.880319606540077e-05,-0.9430196183871058,-0.0020605541906498,0.0018528061129406,0.0002079646982449
3,0.1,-7.999999999999986,3.0,B,True,16.970562748477143,144.0,36.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,3.0,6.880319606540077e-05,-0.98489413658414,-0.0016829320379144,0.0022064445134926,-0.0005256072868554
3,0.1,-7.999999999999986,3.0,B,True,16.970562748477143,162.0,40.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,3.0,6.880319606540077e-05,-0.8209484082253224,-0.0011479409146954,0.0023100081552614,-0.0011647755038425
3,0.1,-7.999999999999986,3.0,B,True,16.970562748477143,180.0,45.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,3.0,6.880319606540077e-05,-0.9529807709734698,-0.0004554724574833,0.0021469612350368,-0.0016919449044252
3,0.1,-7.999999999999986,3.0,B,True,16.970562748477143,198.0,49.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,3.0,6.880319606540077e-05,-0.9919499069025016,0.0002874448590773,0.0018289220857296,-0.0021153014327465
3,0.1,-7.999999999999986,3.0,B,True,16.970562748477143,216.0,54.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,3.0,6.880319606540077e-05,-0.789037614388139,0.0009667620281338,0.0013468031438483,-0.0023102752263199
3,0.1,-7.999999999999986,3.0,B,True,16.970562748477143,234.0,58.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,3.0,6.880319606540077e-05,-0.9456104621675012,0.0015247030466318,0.000697552360124,-0.0022213868518138
3,0.1,-7.999999999999986,3.0,B,True,16.970562748477143,252.0,63.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,3.0,6.880319606540077e-05,-0.9559263812640774,0.0019963171396695,-4.102936463093138e-05,-0.0019556900842094
3,0.1,-7.999999999999986,3.0,B,True,16.970562748477143,270.0,67.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,3.0,6.880319606540077e-05,-0.8733038281165494,0.0022730934828138,-0.0007523769614164,-0.0015238636560706
3,0.1,-7.999999999999986,15.0,B,True,16.970562748477143,90.0,22.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,15.0,6.880319606540077e-05,-0.8770054638802639,-0.0022871733690187,0.0007586628759123,0.0015319442786183
3,0.1,-7.999999999999986,15.0,B,True,16.970562748477143,108.0,27.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,15.0,6.880319606540077e-05,-0.8992914624469376,-0.0022886811261958,0.0013579331310495,0.0009327838527844
3,0.1,-7.999999999999986,15.0,B,True,16.970562748477143,126.0,31.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,15.0,6.880319606540077e-05,-0.94916995149946,-0.0020716079125068,0.0018650267843501,0.0002068308392624
